id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime
16322,False,188,FK Akhmat,AKH,189,Zenit St. Petersburg,ZEN,None,None,None,None,2022-04-07 15:00:00
16323,False,186,Rubin Kazan,RUB,196,FC Krasnodar,KRA,None,None,None,None,2022-04-07 15:00:00
16324,False,263,Nizhny Novgorod,NIN,190,Dinamo Moscow,DIN,None,None,None,None,2022-04-07 15:00:00
16325,False,184,FC Ufa,UFA,236,PFC Sochi,SOC,None,None,None,None,2022-04-07 15:00:00
16326,False,198,Ural,URA,194,Krylya Sovetov Samara,KSS,None,None,None,None,2022-04-07 15:00:00
16327,False,257,Khimki,KHI,185,CSKA Moscow,CSK,None,None,None,None,2022-04-07 15:00:00
16328,False,189,Zenit St. Petersburg,ZEN,198,Ural,URA,None,None,None,None,2022-04-14 15:00:00
16329,False,183,Spartak Moscow,SPA,186,Rubin Kazan,RUB,None,None,None,None,2022-04-14 15:00:00
16330,False,194,Krylya Sovetov Samara,KSS,196,FC Krasnodar,KRA,None,None,None,None,2022-04-14 15:00:00
16331,False,190,Dinamo Moscow,DIN,188,FK Akhmat,AKH,None,None,None,None,2022-04-14 15:00:00
16332,False,236,PFC Sochi,SOC,192,Lokomotiv Moscow,LOK,None,None,None,None,2022-04-14 15:00:00
16333,False,200,Arsenal Tula,ARS,187,FC Rostov,ROS,None,None,None,None,2022-04-14 15:00:00
16334,False,263,Nizhny Novgorod,NIN,257,Khimki,KHI,None,None,None,None,2022-04-14 15:00:00
16335,False,184,FC Ufa,UFA,185,CSKA Moscow,CSK,None,None,None,None,2022-04-14 15:00:00
16336,False,187,FC Rostov,ROS,183,Spartak Moscow,SPA,None,None,None,None,2022-04-21 15:00:00
16337,False,196,FC Krasnodar,KRA,189,Zenit St. Petersburg,ZEN,None,None,None,None,2022-04-21 15:00:00
16338,False,185,CSKA Moscow,CSK,190,Dinamo Moscow,DIN,None,None,None,None,2022-04-21 15:00:00
16339,False,192,Lokomotiv Moscow,LOK,263,Nizhny Novgorod,NIN,None,None,None,None,2022-04-21 15:00:00
16340,False,236,PFC Sochi,SOC,188,FK Akhmat,AKH,None,None,None,None,2022-04-21 15:00:00
16341,False,198,Ural,URA,184,FC Ufa,UFA,None,None,None,None,2022-04-21 15:00:00
16342,False,257,Khimki,KHI,194,Krylya Sovetov Samara,KSS,None,None,None,None,2022-04-21 15:00:00
16343,False,186,Rubin Kazan,RUB,200,Arsenal Tula,ARS,None,None,None,None,2022-04-21 15:00:00
16344,False,196,FC Krasnodar,KRA,187,FC Rostov,ROS,None,None,None,None,2022-04-28 15:00:00
16345,False,190,Dinamo Moscow,DIN,198,Ural,URA,None,None,None,None,2022-04-28 15:00:00
16346,False,188,FK Akhmat,AKH,185,CSKA Moscow,CSK,None,None,None,None,2022-04-28 15:00:00
16347,False,186,Rubin Kazan,RUB,236,PFC Sochi,SOC,None,None,None,None,2022-04-28 15:00:00
16348,False,200,Arsenal Tula,ARS,263,Nizhny Novgorod,NIN,None,None,None,None,2022-04-28 15:00:00
16349,False,257,Khimki,KHI,184,FC Ufa,UFA,None,None,None,None,2022-04-28 15:00:00
16350,False,189,Zenit St. Petersburg,ZEN,192,Lokomotiv Moscow,LOK,None,None,None,None,2022-04-28 15:00:00
16351,False,183,Spartak Moscow,SPA,194,Krylya Sovetov Samara,KSS,None,None,None,None,2022-04-28 15:00:00
16352,False,189,Zenit St. Petersburg,ZEN,257,Khimki,KHI,None,None,None,None,2022-05-05 15:00:00
16353,False,194,Krylya Sovetov Samara,KSS,190,Dinamo Moscow,DIN,None,None,None,None,2022-05-05 15:00:00
16354,False,185,CSKA Moscow,CSK,236,PFC Sochi,SOC,None,None,None,None,2022-05-05 15:00:00
16355,False,192,Lokomotiv Moscow,LOK,186,Rubin Kazan,RUB,None,None,None,None,2022-05-05 15:00:00
16356,False,200,Arsenal Tula,ARS,196,FC Krasnodar,KRA,None,None,None,None,2022-05-05 15:00:00
16357,False,263,Nizhny Novgorod,NIN,188,FK Akhmat,AKH,None,None,None,None,2022-05-05 15:00:00
16358,False,184,FC Ufa,UFA,187,FC Rostov,ROS,None,None,None,None,2022-05-05 15:00:00
16359,False,198,Ural,URA,183,Spartak Moscow,SPA,None,None,None,None,2022-05-05 15:00:00
16360,False,183,Spartak Moscow,SPA,189,Zenit St. Petersburg,ZEN,None,None,None,None,2022-05-12 15:00:00
16361,False,187,FC Rostov,ROS,257,Khimki,KHI,None,None,None,None,2022-05-12 15:00:00
16362,False,196,FC Krasnodar,KRA,185,CSKA Moscow,CSK,None,None,None,None,2022-05-12 15:00:00
16363,False,192,Lokomotiv Moscow,LOK,190,Dinamo Moscow,DIN,None,None,None,None,2022-05-12 15:00:00
16364,False,188,FK Akhmat,AKH,194,Krylya Sovetov Samara,KSS,None,None,None,None,2022-05-12 15:00:00
16365,False,236,PFC Sochi,SOC,263,Nizhny Novgorod,NIN,None,None,None,None,2022-05-12 15:00:00
16366,False,184,FC Ufa,UFA,200,Arsenal Tula,ARS,None,None,None,None,2022-05-12 15:00:00
16367,False,198,Ural,URA,186,Rubin Kazan,RUB,None,None,None,None,2022-05-12 15:00:00
16368,False,196,FC Krasnodar,KRA,188,FK Akhmat,AKH,None,None,None,None,2022-05-20 15:00:00
16369,False,194,Krylya Sovetov Samara,KSS,192,Lokomotiv Moscow,LOK,None,None,None,None,2022-05-20 15:00:00
16370,False,185,CSKA Moscow,CSK,187,FC Rostov,ROS,None,None,None,None,2022-05-20 15:00:00
16371,False,190,Dinamo Moscow,DIN,236,PFC Sochi,SOC,None,None,None,None,2022-05-20 15:00:00
16372,False,186,Rubin Kazan,RUB,184,FC Ufa,UFA,None,None,None,None,2022-05-20 15:00:00
16373,False,200,Arsenal Tula,ARS,198,Ural,URA,None,None,None,None,2022-05-20 15:00:00
16374,False,263,Nizhny Novgorod,NIN,189,Zenit St. Petersburg,ZEN,None,None,None,None,2022-05-20 15:00:00
16375,False,257,Khimki,KHI,183,Spartak Moscow,SPA,None,None,None,None,2022-05-20 15:00:00
